File,Stato,Totale feature,Feature invalide
Piemonte\C253_CASTEL ROCCHERO_ple.gml,Valido,2104,0
Piemonte\C274_CASTELSPINA_ple.gml,Valido,2231,0
Piemonte\C307_CASTIGLIONE TORINESE_ple.gml,Valido,8407,0
Piemonte\C314_CASTIGLIONE FALLETTO_ple.gml,Valido,2265,0
Piemonte\C317_CASTIGLIONE TINELLA_ple.gml,Valido,5696,0
Piemonte\C323_CASTINO_ple.gml,Valido,5289,0
Piemonte\C363_CAVAGLIA_ple.gml,Valido,8331,0
Piemonte\C364_CAVAGLIETTO_ple.gml,Valido,3720,0
Piemonte\C365_CAVAGLIO D`AGOGNA_ple.gml,Valido,9786,0
Piemonte\C369_CAVAGNOLO_ple.gml,Valido,6943,0
Piemonte\C375_CAVALLERLEONE_ple.gml,Valido,2564,0
Piemonte\C376_CAVALLERMAGGIORE_ple.gml,Valido,10101,0
Piemonte\C378_CAVALLIRIO_ple.gml,Valido,6666,0
Piemonte\C387_CAVATORE_ple.gml,Valido,2800,0
Piemonte\C404_CAVOUR_ple.gml,Valido,15456,0
Piemonte\C432_CELLA MONTE_ple.gml,Valido,1904,0
Piemonte\C438_CELLARENGO_ple.gml,Valido,3366,0
Piemonte\C440_CELLE ENOMONDO_ple.gml,Valido,3318,0
Piemonte\C441_CELLE DI MACRA_ple.gml,Valido,8005,0
Piemonte\C466_CENTALLO_ple.gml,Valido,9101,0
Piemonte\C478_CEPPO MORELLI_ple.gml,Valido,10022,0
Piemonte\C483_CERANO_ple.gml,Valido,10286,0
Piemonte\C487_CERCENASCO_ple.gml,Valido,4946,0
Piemonte\C497_CERES_ple.gml,Valido,16115,0
Piemonte\C503_CERESETO_ple.gml,Valido,3535,0
Piemonte\C504_CERESOLE ALBA_ple.gml,Valido,8950,0
Piemonte\C505_CERESOLE REALE_ple.gml,Valido,3257,0
Piemonte\C507_CERRETO GRUE_ple.gml,Valido,1641,0
Piemonte\C528_CERRETO D`ASTI_ple.gml,Valido,3017,0
Piemonte\C530_CERRETTO LANGHE_ple.gml,Valido,4400,0
Piemonte\C531_CERRINA_ple.gml,Valido,6967,0
Piemonte\C532_CERRIONE_ple.gml,Valido,9046,0
Piemonte\C533_CERRO TANARO_ple.gml,Valido,2371,0
Piemonte\C547_CERVASCA_ple.gml,Valido,9971,0
Piemonte\C548_CERVATTO_ple.gml,Valido,2299,0
Piemonte\C550_CERVERE_ple.gml,Contiene geometrie invalide,5083,1
Piemonte\C564_CESANA TORINESE_ple.gml,Valido,41601,0
Piemonte\C567_CESARA_ple.gml,Valido,4153,0
Piemonte\C583_CESSOLE_ple.gml,Valido,4049,0
Piemonte\C589_CEVA_ple.gml,Valido,14109,0
Piemonte\C599_CHERASCO_ple.gml,Valido,21939,0
Piemonte\C604_CHIALAMBERTO_ple.gml,Valido,9318,0
Piemonte\C610_CHIANOCCO_ple.gml,Valido,15009,0
Piemonte\C624_CHIAVERANO_ple.gml,Valido,13024,0
Piemonte\C627_CHIERI_ple.gml,Valido,20806,0
Piemonte\C629_CHIESANUOVA_ple.gml,Valido,4586,0
Piemonte\C639_CHIOMONTE_ple.gml,Valido,16123,0
Piemonte\C653_CHIUSA DI PESIO_ple.gml,Valido,20061,0
Piemonte\C655_CHIUSA DI SAN MICHELE_ple.gml,Valido,3588,0
Piemonte\C658_CHIUSANO D`ASTI_ple.gml,Valido,1749,0
Piemonte\C665_CHIVASSO_ple.gml,Valido,23647,0
Piemonte\C679_CICONIO_ple.gml,Valido,1870,0
Piemonte\C680_CIGLIANO_ple.gml,Valido,10203,0
Piemonte\C681_CIGLIE_ple.gml,Valido,3161,0
Piemonte\C701_CINAGLIO_ple.gml,Valido,3421,0
Piemonte\C711_CINTANO_ple.gml,Valido,4356,0
Piemonte\C715_CINZANO_ple.gml,Valido,2717,0
Piemonte\C722_CIRIE`_ple.gml,Valido,12766,0
Piemonte\C738_CISSONE_ple.gml,Valido,2508,0
Piemonte\C739_CISTERNA D`ASTI_ple.gml,Valido,8892,0
Piemonte\C757_CIVIASCO_ple.gml,Valido,3337,0
Piemonte\C792_CLAVESANA_ple.gml,Contiene geometrie invalide,6483,1
Piemonte\C793_CLAVIERE_ple.gml,Valido,668,0
Piemonte\C801_COASSOLO TORINESE_ple.gml,Valido,24568,0
Piemonte\C803_COAZZE_ple.gml,Valido,25198,0
Piemonte\C804_COAZZOLO_ple.gml,Valido,1717,0
Piemonte\C807_COCCONATO_ple.gml,Valido,8417,0
Piemonte\C819_COGGIOLA_ple.gml,Contiene geometrie invalide,10709,1
Piemonte\C829_COLAZZA_ple.gml,Valido,2588,0
Piemonte\C860_COLLEGNO_ple.gml,Valido,8844,0
Piemonte\C867_COLLERETTO CASTELNUOVO_ple.gml,Valido,5288,0
Piemonte\C868_COLLERETTO GIACOSA_ple.gml,Valido,3751,0
Piemonte\C884_COLLOBIANO_ple.gml,Valido,572,0
Piemonte\C926_COMIGNAGO_ple.gml,Valido,2894,0
Piemonte\C955_CONDOVE_ple.gml,Valido,40728,0
Piemonte\C962_CONIOLO_ple.gml,Valido,2999,0
Piemonte\C977_CONZANO_ple.gml,Valido,4028,0
Piemonte\D008_CORIO_ple.gml,Valido,33763,0
Piemonte\D022_CORNELIANO D`ALBA_ple.gml,Valido,6322,0
Piemonte\D046_CORSIONE_ple.gml,Valido,2708,0
Piemonte\D050_CORTANDONE_ple.gml,Valido,2239,0
Piemonte\D051_CORTANZE_ple.gml,Valido,2189,0
Piemonte\D052_CORTAZZONE_ple.gml,Valido,6139,0
Piemonte\D062_CORTEMILIA_ple.gml,Valido,8736,0
Piemonte\D072_CORTIGLIONE_ple.gml,Valido,4273,0
Piemonte\D092_COSSANO CANAVESE_ple.gml,Valido,3337,0
Piemonte\D093_COSSANO BELBO_ple.gml,Valido,8341,0
Piemonte\D094_COSSATO_ple.gml,Valido,18025,0
Piemonte\D099_COSSOGNO_ple.gml,Valido,16523,0
Piemonte\D101_COSSOMBRATO_ple.gml,Valido,2936,0
Piemonte\D102_COSTA VESCOVATO_ple.gml,Valido,3015,0
Piemonte\D113_COSTANZANA_ple.gml,Valido,3651,0
Piemonte\D119_COSTIGLIOLE D`ASTI_ple.gml,Contiene geometrie invalide,17591,1
Piemonte\D120_COSTIGLIOLE SALUZZO_ple.gml,Contiene geometrie invalide,5337,1
Piemonte\D132_CRAVAGLIANA_ple.gml,Valido,13053,0
Piemonte\D133_CRAVANZANA_ple.gml,Valido,4226,0
Piemonte\D134_CRAVEGGIA_ple.gml,Valido,8863,0
Piemonte\D149_CREMOLINO_ple.gml,Valido,4986,0
Piemonte\D154_CRESCENTINO_ple.gml,Valido,10769,0
Piemonte\D162_CRESSA_ple.gml,Valido,3715,0
Piemonte\D165_CREVACUORE_ple.gml,Valido,3908,0
Piemonte\D168_CREVOLADOSSOLA_ple.gml,Valido,23009,0
Piemonte\D172_CRISSOLO_ple.gml,Valido,20809,0
Piemonte\D177_CRODO_ple.gml,Valido,24611,0
Piemonte\D187_CROVA_ple.gml,Valido,1200,0
Piemonte\D197_CUCEGLIO_ple.gml,Valido,6464,0
Piemonte\D202_CUMIANA_ple.gml,Valido,27251,0
Piemonte\D205_CUNEO_ple.gml,Valido,36753,0
Piemonte\D207_CUNICO_ple.gml,Contiene geometrie invalide,3414,1
Piemonte\D208_CUORGNE`_ple.gml,Valido,22976,0
Piemonte\D216_CUREGGIO_ple.gml,Valido,6909,0
Piemonte\D219_CURINO_ple.gml,Valido,28663,0
Piemonte\D271_DEMONTE_ple.gml,Valido,28353,0
Piemonte\D272_DENICE_ple.gml,Valido,2135,0
Piemonte\D277_DERNICE_ple.gml,Valido,6672,0
Piemonte\D281_DESANA_ple.gml,Valido,3324,0
Piemonte\D291_DIANO D`ALBA_ple.gml,Valido,9871,0
Piemonte\D309_DIVIGNANO_ple.gml,Valido,2874,0
Piemonte\D314_DOGLIANI_ple.gml,Valido,15066,0
Piemonte\D332_DOMODOSSOLA_ple.gml,Contiene geometrie invalide,30913,5
Piemonte\D339_DONATO_ple.gml,Valido,4853,0
Piemonte\D347_DORMELLETTO_ple.gml,Valido,3194,0
Piemonte\D350_DORZANO_ple.gml,Valido,2356,0
Piemonte\D372_DRONERO_ple.gml,Valido,22306,0
Piemonte\D373_DRUENTO_ple.gml,Valido,6872,0
Piemonte\D374_DRUOGNO_ple.gml,Valido,14999,0
Piemonte\D388_DUSINO SAN MICHELE_ple.gml,Valido,4690,0
Piemonte\D401_ELVA_ple.gml,Valido,6073,0
Piemonte\D410_ENTRACQUE_ple.gml,Valido,10267,0
Piemonte\D412_ENVIE_ple.gml,Valido,7332,0
Piemonte\D433_EXILLES_ple.gml,Valido,19405,0
Piemonte\D447_FABBRICA CURONE_ple.gml,Valido,33224,0
Piemonte\D492_FARA NOVARESE_ple.gml,Contiene geometrie invalide,7474,1
Piemonte\D499_FARIGLIANO_ple.gml,Valido,9478,0
Piemonte\D511_FAULE_ple.gml,Valido,1642,0
Piemonte\D520_FAVRIA_ple.gml,Valido,6699,0
Piemonte\D523_FEISOGLIO_ple.gml,Valido,3496,0
Piemonte\D524_FELETTO_ple.gml,Valido,5157,0
Piemonte\D528_FELIZZANO_ple.gml,Contiene geometrie invalide,8877,2
Piemonte\D532_FENESTRELLE_ple.gml,Valido,16423,0
Piemonte\D553_MONCENISIO_ple.gml,Valido,1475,0
Piemonte\D554_FERRERE_ple.gml,Valido,7375,0
Piemonte\D559_FRACONALTO_ple.gml,Valido,3894,0
Piemonte\D562_FIANO_ple.gml,Valido,7855,0
Piemonte\D608_FIORANO CANAVESE_ple.gml,Valido,5839,0
Piemonte\D641_FOBELLO_ple.gml,Valido,7457,0
Piemonte\D646_FOGLIZZO_ple.gml,Valido,7694,0
Piemonte\D675_FONTANETO D`AGOGNA_ple.gml,Contiene geometrie invalide,14726,1
Piemonte\D676_FONTANETTO PO_ple.gml,Valido,6548,0
Piemonte\D678_FONTANILE_ple.gml,Valido,2797,0
Piemonte\D706_FORMAZZA_ple.gml,Contiene geometrie invalide,9074,3
Piemonte\D712_FORMIGLIANA_ple.gml,Contiene geometrie invalide,1817,1
Piemonte\D725_FORNO CANAVESE_ple.gml,Valido,16832,0
Piemonte\D742_FOSSANO_ple.gml,Valido,25455,0
Piemonte\D751_FRABOSA SOPRANA_ple.gml,Valido,15442,0
Piemonte\D752_FRABOSA SOTTANA_ple.gml,Valido,10250,0
Piemonte\D759_FRANCAVILLA BISIO_ple.gml,Valido,1846,0
Piemonte\D770_FRASCARO_ple.gml,Valido,1799,0
Piemonte\D777_FRASSINELLO MONFERRATO_ple.gml,Valido,3072,0
Piemonte\D780_FRASSINETO PO_ple.gml,Valido,6412,0
Piemonte\D781_FRASSINETTO_ple.gml,Contiene geometrie invalide,14098,1
Piemonte\D782_FRASSINO_ple.gml,Valido,11463,0
Piemonte\D797_FRESONARA_ple.gml,Valido,2795,0
Piemonte\D802_FRINCO_ple.gml,Valido,4332,0
Piemonte\D805_FRONT_ple.gml,Valido,8115,0
Piemonte\D812_FROSSASCO_ple.gml,Valido,7340,0
Piemonte\D813_FRUGAROLO_ple.gml,Valido,5323,0
Piemonte\D814_FUBINE_ple.gml,Valido,8723,0
Piemonte\D835_GABIANO_ple.gml,Valido,7693,0
Piemonte\D848_GAGLIANICO_ple.gml,Valido,3233,0
Piemonte\D856_GAIOLA_ple.gml,Valido,3149,0
Piemonte\D872_GALLIATE_ple.gml,Contiene geometrie invalide,23069,1
Piemonte\D890_GAMALERO_ple.gml,Valido,3915,0
Piemonte\D894_GAMBASCA_ple.gml,Valido,3103,0
Piemonte\D910_GARBAGNA_ple.gml,Valido,7204,0
Piemonte\D911_GARBAGNA NOVARESE_ple.gml,Valido,1683,0
Piemonte\D920_GARESSIO_ple.gml,Valido,35882,0
Piemonte\D921_GARGALLO_ple.gml,Valido,3571,0
Piemonte\D931_GARZIGLIANA_ple.gml,Valido,2676,0
Piemonte\D933_GASSINO TORINESE_ple.gml,Valido,10195,0
Piemonte\D938_GATTINARA_ple.gml,Valido,27112,0
Piemonte\D944_GAVI_ple.gml,Contiene geometrie invalide,17504,2
Piemonte\D967_GENOLA_ple.gml,Valido,2951,0
Piemonte\D983_GERMAGNANO_ple.gml,Valido,5817,0
Piemonte\D984_GERMAGNO_ple.gml,Valido,2006,0
Piemonte\E001_GHEMME_ple.gml,Valido,13602,0
Piemonte\E003_GHIFFA_ple.gml,Valido,6197,0
Piemonte\E007_GHISLARENGO_ple.gml,Valido,4616,0
Piemonte\E009_GIAGLIONE_ple.gml,Valido,15654,0
Piemonte\E015_GIAROLE_ple.gml,Valido,1231,0
Piemonte\E020_GIAVENO_ple.gml,Contiene geometrie invalide,43291,1
Piemonte\E024_GIFFLENGA_ple.gml,Valido,878,0
Piemonte\E028_GIGNESE_ple.gml,Valido,6151,0
Piemonte\E067_GIVOLETTO_ple.gml,Valido,5666,0
Piemonte\E111_GORZEGNO_ple.gml,Valido,5211,0
Piemonte\E115_GOTTASECCA_ple.gml,Valido,4891,0
Piemonte\E118_GOVONE_ple.gml,Valido,10405,0
Piemonte\E120_GOZZANO_ple.gml,Valido,9048,0
Piemonte\E130_GRAGLIA_ple.gml,Contiene geometrie invalide,7969,2
Piemonte\E134_GRANA_ple.gml,Valido,3227,0
Piemonte\E143_GRANOZZO CON MONTICELLO_ple.gml,Valido,3147,0
Piemonte\E153_GRAVELLONA TOCE_ple.gml,Valido,7404,0
Piemonte\E154_GRAVERE_ple.gml,Valido,14687,0
Piemonte\E159_GRAZZANO BADOGLIO_ple.gml,Valido,3909,0
Piemonte\E163_GREGGIO_ple.gml,Valido,2620,0
Piemonte\E164_GREMIASCO_ple.gml,Valido,7094,0
Piemonte\E177_GRIGNASCO_ple.gml,Valido,11327,0
Piemonte\E182_GRINZANE CAVOUR_ple.gml,Valido,2115,0
Piemonte\E188_GROGNARDO_ple.gml,Valido,4193,0
Piemonte\E191_GRONDONA_ple.gml,Contiene geometrie invalide,11368,1
Piemonte\E199_GROSCAVALLO_ple.gml,Valido,7374,0
Piemonte\E203_GROSSO_ple.gml,Valido,4138,0
Piemonte\E216_GRUGLIASCO_ple.gml,Valido,7203,0
Piemonte\E237_GUARDABOSONE_ple.gml,Valido,5096,0
Piemonte\E251_GUARENE_ple.gml,Valido,8132,0
Piemonte\E255_GUAZZORA_ple.gml,Valido,900,0
Piemonte\E269_GURRO_ple.gml,Valido,7733,0
Piemonte\E282_IGLIANO_ple.gml,Valido,1899,0
Piemonte\E295_INCISA SCAPACCINO_ple.gml,Valido,9764,0
Piemonte\E301_INGRIA_ple.gml,Valido,9980,0
Piemonte\E304_INTRAGNA_ple.gml,Valido,12018,0
Piemonte\E311_INVERSO PINASCA_ple.gml,Valido,6453,0
Piemonte\E314_INVORIO_ple.gml,Contiene geometrie invalide,15113,1
Piemonte\E327_ISASCA_ple.gml,Valido,2355,0
Piemonte\E338_ISOLA D`ASTI_ple.gml,Contiene geometrie invalide,7542,1
Piemonte\E345_ISOLABELLA_ple.gml,Valido,1462,0
Piemonte\E360_ISOLA SANT`ANTONIO_ple.gml,Valido,3890,0
Piemonte\E368_ISSIGLIO_ple.gml,Valido,3365,0
Piemonte\E379_IVREA_ple.gml,Valido,21890,0
Piemonte\E394_LA CASSA_ple.gml,Valido,4354,0
Piemonte\E406_LAGNASCO_ple.gml,Valido,2925,0
Piemonte\E423_LA LOGGIA_ple.gml,Valido,5381,0
Piemonte\E430_LA MORRA_ple.gml,Valido,12306,0
Piemonte\E433_LAMPORO_ple.gml,Valido,2017,0
Piemonte\E436_LANDIONA_ple.gml,Valido,2014,0
Piemonte\E445_LANZO TORINESE_ple.gml,Valido,8514,0
Piemonte\E484_LAURIANO_ple.gml,Valido,8109,0
Piemonte\E518_LEINI_ple.gml,Valido,11406,0
Piemonte\E520_LEMIE_ple.gml,Valido,16486,0
Piemonte\E528_LENTA_ple.gml,Valido,6931,0
Piemonte\E539_LEQUIO TANARO_ple.gml,Valido,6253,0
Piemonte\E540_LEQUIO BERRIA_ple.gml,Valido,5061,0
Piemonte\E543_LERMA_ple.gml,Valido,4749,0
Piemonte\E544_LESA_ple.gml,Valido,7484,0
Piemonte\E546_LESEGNO_ple.gml,Valido,9754,0
Piemonte\E551_LESSOLO_ple.gml,Valido,7785,0
Piemonte\E564_LEVICE_ple.gml,Valido,5638,0
Piemonte\E566_LEVONE_ple.gml,Valido,5525,0
Piemonte\E583_LIGNANA_ple.gml,Contiene geometrie invalide,1425,1
Piemonte\E597_LIMONE PIEMONTE_ple.gml,Valido,14415,0
Piemonte\E615_LISIO_ple.gml,Valido,2727,0
Piemonte\E626_LIVORNO FERRARIS_ple.gml,Valido,8437,0
Piemonte\E633_LOAZZOLO_ple.gml,Valido,4835,0
Piemonte\E635_LOCANA_ple.gml,Valido,35589,0
Piemonte\E660_LOMBARDORE_ple.gml,Valido,5370,0
Piemonte\E661_LOMBRIASCO_ple.gml,Valido,3053,0
Piemonte\E683_LORANZE`_ple.gml,Valido,3988,0
Piemonte\E685_LOREGLIA_ple.gml,Valido,4228,0
Piemonte\E711_LOZZOLO_ple.gml,Valido,7162,0
Piemonte\E758_LUSERNA SAN GIOVANNI_ple.gml,Valido,10371,0
Piemonte\E759_LUSERNETTA_ple.gml,Valido,3043,0
Piemonte\E763_LUSIGLIE`_ple.gml,Valido,2608,0
Piemonte\E782_MACELLO_ple.gml,Valido,3778,0
Piemonte\E789_MACRA_ple.gml,Valido,5071,0
Piemonte\E790_MACUGNAGA_ple.gml,Contiene geometrie invalide,8340,2
Piemonte\E795_MADONNA DEL SASSO_ple.gml,Valido,5560,0
Piemonte\E803_MAGGIORA_ple.gml,Valido,7201,0
Piemonte\E808_MAGLIANO ALPI_ple.gml,Contiene geometrie invalide,9371,1
Piemonte\E809_MAGLIANO ALFIERI_ple.gml,Valido,5977,0
Piemonte\E817_MAGLIONE_ple.gml,Valido,4123,0
Piemonte\E821_MAGNANO_ple.gml,Valido,8571,0
Piemonte\E853_MALESCO_ple.gml,Valido,12347,0
Piemonte\E870_MALVICINO_ple.gml,Valido,1792,0
Piemonte\E880_MANDELLO VITTA_ple.gml,Valido,1133,0
Piemonte\E887_MANGO_ple.gml,Valido,9158,0
Piemonte\E894_MANTA_ple.gml,Valido,3880,0
Piemonte\E907_MARANO TICINO_ple.gml,Valido,4009,0
Piemonte\E917_MARANZANA_ple.gml,Valido,2202,0
Piemonte\E939_MARENE_ple.gml,Valido,5002,0
Piemonte\E941_MARENTINO_ple.gml,Valido,5000,0
Piemonte\E944_MARETTO_ple.gml,Valido,2687,0
Piemonte\E945_MARGARITA_ple.gml,Valido,3202,0
Piemonte\E963_MARMORA_ple.gml,Valido,3736,0
Piemonte\E973_MARSAGLIA_ple.gml,Valido,5331,0
Piemonte\E988_MARTINIANA PO_ple.gml,Valido,5559,0
Piemonte\F010_MASERA_ple.gml,Valido,13804,0
Piemonte\F015_MASIO_ple.gml,Contiene geometrie invalide,7197,1
Piemonte\F037_MASSAZZA_ple.gml,Valido,1543,0
Piemonte\F041_MASSELLO_ple.gml,Valido,8010,0
Piemonte\F042_MASSERANO_ple.gml,Valido,20663,0
Piemonte\F047_MASSINO VISCONTI_ple.gml,Valido,6410,0
Piemonte\F048_MASSIOLA_ple.gml,Valido,1673,0
Piemonte\F053_MATHI_ple.gml,Valido,5236,0
Piemonte\F058_MATTIE_ple.gml,Valido,16545,0
Piemonte\F067_MAZZE`_ple.gml,Valido,15644,0
Piemonte\F074_MEANA DI SUSA_ple.gml,Valido,9548,0
Piemonte\F093_MEINA_ple.gml,Valido,5596,0
Piemonte\F096_MELAZZO_ple.gml,Valido,6930,0
Piemonte\F114_MELLE_ple.gml,Valido,12419,0
Piemonte\F131_MERANA_ple.gml,Valido,3054,0
Piemonte\F140_MERCENASCO_ple.gml,Valido,12201,0
Piemonte\F146_MERGOZZO_ple.gml,Valido,10266,0
Piemonte\F167_MEZZANA MORTIGLIENGO_ple.gml,Valido,5877,0
Piemonte\F182_MEZZENILE_ple.gml,Valido,12010,0
Piemonte\F188_MEZZOMERICO_ple.gml,Valido,5553,0
Piemonte\F189_MIAGLIANO_ple.gml,Valido,1178,0
Piemonte\F191_MIASINO_ple.gml,Valido,2869,0
Piemonte\F192_MIAZZINA_ple.gml,Valido,6318,0
Piemonte\F232_MIRABELLO MONFERRATO_ple.gml,Valido,4379,0
Piemonte\F254_MOASCA_ple.gml,Valido,1946,0
Piemonte\F279_MOIOLA_ple.gml,Valido,4886,0
Piemonte\F281_MOLARE_ple.gml,Contiene geometrie invalide,6718,2
Piemonte\F293_MOLINO DEI TORTI_ple.gml,Valido,1313,0
Piemonte\F297_MOLLIA_ple.gml,Valido,2807,0
Piemonte\F308_MOMBALDONE_ple.gml,Valido,3410,0
Piemonte\F309_MOMBARCARO_ple.gml,Valido,8117,0
Piemonte\F311_MOMBARUZZO_ple.gml,Valido,8903,0
Piemonte\F312_MOMBASIGLIO_ple.gml,Valido,5808,0
Piemonte\F313_MOMBELLO MONFERRATO_ple.gml,Valido,8358,0
Piemonte\F315_MOMBELLO DI TORINO_ple.gml,Valido,2282,0
Piemonte\F316_MOMBERCELLI_ple.gml,Valido,8684,0
Piemonte\F317_MOMO_ple.gml,Valido,6430,0
Piemonte\F318_MONPANTERO_ple.gml,Valido,21500,0
Piemonte\F320_MOMPERONE_ple.gml,Valido,2850,0
Piemonte\F323_MONALE_ple.gml,Valido,4195,0
Piemonte\F325_MONASTERO BORMIDA_ple.gml,Valido,5766,0
Piemonte\F326_MONASTERO DI VASCO_ple.gml,Valido,9361,0
Piemonte\F327_MONASTERO DI LANZO_ple.gml,Valido,19479,0
Piemonte\F329_MONASTEROLO CASOTTO_ple.gml,Valido,2236,0
Piemonte\F330_MONASTEROLO SAVIGLIANO_ple.gml,Valido,2745,0
Piemonte\F335_MONCALIERI_ple.gml,Valido,25503,0
Piemonte\F336_MONCALVO_ple.gml,Valido,5866,0
Piemonte\F337_MONCESTINO_ple.gml,Valido,2435,0
Piemonte\F338_MONCHIERO_ple.gml,Valido,2325,0
Piemonte\F342_MONCRIVELLO_ple.gml,Valido,10036,0
Piemonte\F343_MONCUCCO TORINESE_ple.gml,Valido,6606,0
Piemonte\F351_MONDOVI`_ple.gml,Contiene geometrie invalide,39325,2
Piemonte\F355_MONESIGLIO_ple.gml,Valido,5258,0
Piemonte\F358_MONFORTE D`ALBA_ple.gml,Valido,10984,0
Piemonte\F361_MONGARDINO_ple.gml,Valido,3979,0
Piemonte\F365_MONGIARDINO LIGURE_ple.gml,Valido,15667,0
Piemonte\F369_MONGRANDO_ple.gml,Contiene geometrie invalide,13489,1
Piemonte\F374_MONLEALE_ple.gml,Valido,3491,0
Piemonte\F385_MONTA_ple.gml,Contiene geometrie invalide,19472,1
Piemonte\F386_MONTABONE_ple.gml,Valido,3373,0
Piemonte\F387_MONTACUTO_ple.gml,Valido,11838,0
Piemonte\F390_MONTAFIA_ple.gml,Valido,7028,0
Piemonte\F403_MONTALDEO_ple.gml,Valido,2255,0
Piemonte\F404_MONTALDO BORMIDA_ple.gml,Valido,3243,0
Piemonte\F405_MONTALDO DI MONDOVI_ple.gml,Valido,12955,0
Piemonte\F407_MONTALDO TORINESE_ple.gml,Valido,2660,0
Piemonte\F408_MONTALDO ROERO_ple.gml,Valido,7239,0
Piemonte\F409_MONTALDO SCARAMPI_ple.gml,Valido,4346,0
Piemonte\F411_MONTALENGHE_ple.gml,Valido,5369,0
Piemonte\F420_MONTALTO DORA_ple.gml,Valido,6938,0
Piemonte\F422_MONTANARO_ple.gml,Valido,10923,0
Piemonte\F424_MONTANERA_ple.gml,Valido,2351,0
Piemonte\F455_MONTECASTELLO_ple.gml,Valido,2080,0
Piemonte\F468_MONTECHIARO D`ASTI_ple.gml,Valido,5126,0
Piemonte\F469_MONTECHIARO D`ACQUI_ple.gml,Valido,4227,0
Piemonte\F483_MONTECRESTESE_ple.gml,Valido,24937,0
Piemonte\F518_MONTEGIOCO_ple.gml,Valido,2175,0
Piemonte\F527_MONTEGROSSO D`ASTI_ple.gml,Contiene geometrie invalide,9341,1
Piemonte\F550_MONTELUPO ALBESE_ple.gml,Valido,3304,0
Piemonte\F556_MONTEMAGNO MONFERRATO_ple.gml,Contiene geometrie invalide,7678,1
Piemonte\F558_MONTEMALE DI CUNEO_ple.gml,Valido,6298,0
Piemonte\F562_MONTEMARZINO_ple.gml,Valido,4224,0
Piemonte\F608_MONTEROSSO GRANA_ple.gml,Valido,15922,0
Piemonte\F639_MONTESCHENO_ple.gml,Valido,16056,0
Piemonte\F651_MONTEU DA PO_ple.gml,Valido,3831,0
Piemonte\F654_MONTEU ROERO_ple.gml,Valido,13229,0
Piemonte\F666_MONTEZEMOLO_ple.gml,Valido,3567,0
Piemonte\F669_MONTICELLO D`ALBA_ple.gml,Valido,6483,0
Piemonte\F707_MORANO SUL PO_ple.gml,Contiene geometrie invalide,5405,1
Piemonte\F713_MORBELLO_ple.gml,Valido,6857,0
Piemonte\F723_MORETTA_ple.gml,Valido,6066,0
Piemonte\F733_MORIONDO TORINESE_ple.gml,Valido,3964,0
Piemonte\F737_MORNESE_ple.gml,Valido,3896,0
Piemonte\F743_MOROZZO_ple.gml,Valido,4600,0
Piemonte\F751_MORSASCO_ple.gml,Valido,2921,0
Piemonte\F774_MOTTA DEI CONTI_ple.gml,Contiene geometrie invalide,3463,1
Piemonte\F776_MOTTALCIATA_ple.gml,Valido,8860,0
Piemonte\F809_MURAZZANO_ple.gml,Valido,9671,0
Piemonte\F811_MURELLO_ple.gml,Valido,3019,0
Piemonte\F814_MURISENGO_ple.gml,Contiene geometrie invalide,7421,1
Piemonte\F833_MUZZANO_ple.gml,Valido,2150,0
Piemonte\F846_NARZOLE_ple.gml,Contiene geometrie invalide,10181,1
Piemonte\F859_NEBBIUNO_ple.gml,Valido,6588,0
Piemonte\F863_NEIVE_ple.gml,Valido,10993,0
Piemonte\F878_NETRO_ple.gml,Valido,6344,0
Piemonte\F883_NEVIGLIE_ple.gml,Valido,3098,0
Piemonte\F886_NIBBIOLA_ple.gml,Valido,1727,0
Piemonte\F889_NICHELINO_ple.gml,Valido,9855,0
Piemonte\F894_NIELLA BELBO_ple.gml,Valido,3714,0
Piemonte\F895_NIELLA TANARO_ple.gml,Valido,12505,0
Piemonte\F902_NIZZA MONFERRATO_ple.gml,Valido,12357,0
Piemonte\F906_NOASCA_ple.gml,Valido,9083,0
Piemonte\F925_NOLE_ple.gml,Valido,8352,0
Piemonte\F927_NOMAGLIO_ple.gml,Valido,2194,0
Piemonte\F931_NONE_ple.gml,Valido,8083,0
Piemonte\F932_NONIO_ple.gml,Valido,3130,0
Piemonte\F948_NOVALESA_ple.gml,Valido,9651,0
Piemonte\F952_NOVARA_ple.gml,Contiene geometrie invalide,37425,1
Piemonte\F961_NOVELLO_ple.gml,Valido,5410,0
Piemonte\F965_NOVI LIGURE_ple.gml,Contiene geometrie invalide,16042,1
Piemonte\F972_NUCETTO_ple.gml,Contiene geometrie invalide,4934,1
Piemonte\F992_OCCHIEPPO INFERIORE_ple.gml,Valido,3599,0
Piemonte\F993_OCCHIEPPO SUPERIORE_ple.gml,Valido,2975,0
Piemonte\F995_OCCIMIANO_ple.gml,Valido,5076,0
Piemonte\F997_ODALENGO GRANDE_ple.gml,Contiene geometrie invalide,5715,1
Piemonte\F998_ODALENGO PICCOLO_ple.gml,Valido,3543,0
Piemonte\G007_OGGEBBIO_ple.gml,Valido,10249,0
Piemonte\G010_OGLIANICO_ple.gml,Valido,3907,0
Piemonte\G016_OLCENENGO_ple.gml,Valido,1982,0
Piemonte\G018_OLDENICO_ple.gml,Valido,1257,0
Piemonte\G019_OLEGGIO_ple.gml,Valido,16231,0
